94/1000: 0.884 | 0.779 | 0.674 | 0.611 | 0.495 | 
91/1000: 0.913 | 0.891 | 0.772 | 0.652 | 0.598 | 
100/1000: 0.871 | 0.802 | 0.723 | 0.673 | 0.574 | 
96/1000: 0.887 | 0.763 | 0.711 | 0.639 | 0.577 | 
92/1000: 0.860 | 0.731 | 0.645 | 0.570 | 0.473 | 
98/1000: 0.949 | 0.848 | 0.717 | 0.636 | 0.586 | 
96/1000: 0.856 | 0.742 | 0.670 | 0.608 | 0.557 | 
95/1000: 0.885 | 0.781 | 0.677 | 0.615 | 0.500 | 
89/1000: 0.900 | 0.778 | 0.644 | 0.589 | 0.456 | 
97/1000: 0.888 | 0.755 | 0.704 | 0.633 | 0.571 | 
97/1000: 0.857 | 0.735 | 0.663 | 0.602 | 0.551 | 
96/1000: 0.887 | 0.784 | 0.680 | 0.608 | 0.495 | 
93/1000: 0.862 | 0.734 | 0.649 | 0.564 | 0.468 | 
90/1000: 0.901 | 0.769 | 0.637 | 0.582 | 0.451 | 
99/1000: 0.950 | 0.850 | 0.720 | 0.640 | 0.580 | 
101/1000: 0.873 | 0.804 | 0.725 | 0.676 | 0.569 | 
92/1000: 0.914 | 0.892 | 0.774 | 0.645 | 0.591 | 
98/1000: 0.889 | 0.758 | 0.707 | 0.636 | 0.566 | 
98/1000: 0.859 | 0.737 | 0.667 | 0.606 | 0.556 | 
91/1000: 0.902 | 0.772 | 0.641 | 0.587 | 0.457 | 
94/1000: 0.863 | 0.726 | 0.642 | 0.558 | 0.463 | 
100/1000: 0.950 | 0.851 | 0.723 | 0.644 | 0.584 | 
102/1000: 0.874 | 0.796 | 0.718 | 0.670 | 0.563 | 
99/1000: 0.890 | 0.760 | 0.710 | 0.640 | 0.570 | 
97/1000: 0.888 | 0.786 | 0.684 | 0.612 | 0.490 | 
93/1000: 0.915 | 0.894 | 0.777 | 0.649 | 0.596 | 
99/1000: 0.850 | 0.730 | 0.660 | 0.600 | 0.550 | 
92/1000: 0.903 | 0.763 | 0.634 | 0.581 | 0.452 | 
103/1000: 0.875 | 0.798 | 0.721 | 0.673 | 0.567 | 
100/1000: 0.891 | 0.762 | 0.713 | 0.644 | 0.574 | 
101/1000: 0.951 | 0.853 | 0.725 | 0.647 | 0.588 | 
93/1000: 0.904 | 0.766 | 0.638 | 0.585 | 0.457 | 
98/1000: 0.889 | 0.788 | 0.677 | 0.606 | 0.485 | 
95/1000: 0.865 | 0.729 | 0.646 | 0.562 | 0.458 | 
100/1000: 0.851 | 0.733 | 0.663 | 0.594 | 0.545 | 
104/1000: 0.876 | 0.800 | 0.724 | 0.676 | 0.571 | 
101/1000: 0.892 | 0.765 | 0.716 | 0.647 | 0.578 | 
94/1000: 0.916 | 0.895 | 0.779 | 0.653 | 0.589 | 
102/1000: 0.942 | 0.845 | 0.718 | 0.641 | 0.583 | 
94/1000: 0.905 | 0.768 | 0.642 | 0.589 | 0.463 | 
99/1000: 0.890 | 0.790 | 0.680 | 0.610 | 0.490 | 
102/1000: 0.893 | 0.767 | 0.718 | 0.650 | 0.583 | 
96/1000: 0.866 | 0.732 | 0.649 | 0.567 | 0.464 | 
103/1000: 0.942 | 0.846 | 0.721 | 0.644 | 0.587 | 
105/1000: 0.877 | 0.802 | 0.726 | 0.679 | 0.575 | 
101/1000: 0.853 | 0.735 | 0.657 | 0.588 | 0.539 | 
95/1000: 0.917 | 0.896 | 0.781 | 0.646 | 0.583 | 
104/1000: 0.943 | 0.848 | 0.724 | 0.648 | 0.590 | 
100/1000: 0.891 | 0.792 | 0.683 | 0.604 | 0.485 | 
97/1000: 0.867 | 0.735 | 0.653 | 0.571 | 0.469 | 
102/1000: 0.845 | 0.728 | 0.650 | 0.583 | 0.534 | 
103/1000: 0.894 | 0.769 | 0.721 | 0.654 | 0.577 | 
106/1000: 0.879 | 0.794 | 0.720 | 0.673 | 0.570 | 
96/1000: 0.907 | 0.887 | 0.773 | 0.639 | 0.577 | 
101/1000: 0.892 | 0.794 | 0.686 | 0.608 | 0.490 | 
95/1000: 0.906 | 0.771 | 0.646 | 0.594 | 0.458 | 
105/1000: 0.943 | 0.840 | 0.717 | 0.642 | 0.585 | 
103/1000: 0.837 | 0.721 | 0.644 | 0.577 | 0.529 | 
107/1000: 0.880 | 0.796 | 0.722 | 0.676 | 0.574 | 
104/1000: 0.895 | 0.771 | 0.724 | 0.657 | 0.581 | 
102/1000: 0.893 | 0.796 | 0.689 | 0.612 | 0.495 | 
97/1000: 0.908 | 0.888 | 0.776 | 0.643 | 0.582 | 
98/1000: 0.869 | 0.737 | 0.657 | 0.566 | 0.465 | 
104/1000: 0.838 | 0.724 | 0.648 | 0.581 | 0.533 | 
96/1000: 0.907 | 0.773 | 0.649 | 0.588 | 0.454 | 
108/1000: 0.881 | 0.798 | 0.725 | 0.679 | 0.578 | 
106/1000: 0.944 | 0.832 | 0.710 | 0.636 | 0.579 | 
105/1000: 0.896 | 0.774 | 0.726 | 0.651 | 0.575 | 
98/1000: 0.909 | 0.889 | 0.778 | 0.646 | 0.586 | 
103/1000: 0.894 | 0.788 | 0.683 | 0.606 | 0.490 | 
107/1000: 0.944 | 0.833 | 0.713 | 0.639 | 0.583 | 
109/1000: 0.882 | 0.800 | 0.727 | 0.682 | 0.582 | 
106/1000: 0.897 | 0.776 | 0.729 | 0.654 | 0.579 | 
105/1000: 0.840 | 0.726 | 0.651 | 0.575 | 0.528 | 
97/1000: 0.908 | 0.765 | 0.643 | 0.582 | 0.449 | 
99/1000: 0.870 | 0.740 | 0.660 | 0.570 | 0.460 | 
99/1000: 0.910 | 0.890 | 0.780 | 0.650 | 0.590 | 
104/1000: 0.895 | 0.790 | 0.686 | 0.610 | 0.495 | 
107/1000: 0.898 | 0.778 | 0.731 | 0.657 | 0.583 | 
110/1000: 0.883 | 0.793 | 0.721 | 0.676 | 0.577 | 
106/1000: 0.841 | 0.729 | 0.654 | 0.579 | 0.533 | 
108/1000: 0.945 | 0.835 | 0.716 | 0.633 | 0.578 | 
105/1000: 0.896 | 0.792 | 0.689 | 0.613 | 0.500 | 
100/1000: 0.911 | 0.881 | 0.772 | 0.644 | 0.584 | 
111/1000: 0.875 | 0.786 | 0.714 | 0.670 | 0.571 | 
107/1000: 0.843 | 0.731 | 0.657 | 0.583 | 0.537 | 
98/1000: 0.909 | 0.768 | 0.646 | 0.586 | 0.455 | 
100/1000: 0.871 | 0.743 | 0.653 | 0.564 | 0.455 | 
108/1000: 0.899 | 0.780 | 0.725 | 0.651 | 0.578 | 
109/1000: 0.945 | 0.827 | 0.709 | 0.627 | 0.573 | 
106/1000: 0.897 | 0.785 | 0.682 | 0.607 | 0.495 | 
101/1000: 0.912 | 0.882 | 0.775 | 0.647 | 0.588 | 
112/1000: 0.876 | 0.788 | 0.717 | 0.673 | 0.575 | 
101/1000: 0.873 | 0.745 | 0.657 | 0.569 | 0.461 | 
108/1000: 0.844 | 0.725 | 0.651 | 0.578 | 0.532 | 
109/1000: 0.900 | 0.782 | 0.727 | 0.655 | 0.582 | 
110/1000: 0.946 | 0.829 | 0.712 | 0.631 | 0.577 | 
113/1000: 0.877 | 0.789 | 0.719 | 0.675 | 0.579 | 
107/1000: 0.898 | 0.778 | 0.676 | 0.602 | 0.491 | 
99/1000: 0.910 | 0.770 | 0.650 | 0.590 | 0.450 | 
110/1000: 0.901 | 0.784 | 0.730 | 0.658 | 0.586 | 
102/1000: 0.913 | 0.883 | 0.777 | 0.641 | 0.583 | 
111/1000: 0.946 | 0.830 | 0.714 | 0.634 | 0.580 | 
114/1000: 0.878 | 0.791 | 0.722 | 0.678 | 0.583 | 
109/1000: 0.845 | 0.727 | 0.655 | 0.582 | 0.536 | 
108/1000: 0.890 | 0.771 | 0.670 | 0.596 | 0.486 | 
102/1000: 0.874 | 0.748 | 0.660 | 0.563 | 0.456 | 
103/1000: 0.913 | 0.885 | 0.779 | 0.644 | 0.587 | 
100/1000: 0.911 | 0.772 | 0.653 | 0.584 | 0.446 | 
112/1000: 0.947 | 0.832 | 0.717 | 0.637 | 0.584 | 
115/1000: 0.879 | 0.793 | 0.724 | 0.681 | 0.586 | 
110/1000: 0.847 | 0.730 | 0.658 | 0.586 | 0.541 | 
111/1000: 0.902 | 0.786 | 0.732 | 0.652 | 0.580 | 
101/1000: 0.912 | 0.775 | 0.657 | 0.588 | 0.451 | 
109/1000: 0.891 | 0.773 | 0.673 | 0.600 | 0.482 | 
113/1000: 0.947 | 0.833 | 0.719 | 0.640 | 0.588 | 
104/1000: 0.914 | 0.876 | 0.771 | 0.638 | 0.581 | 
103/1000: 0.875 | 0.750 | 0.663 | 0.567 | 0.462 | 
116/1000: 0.880 | 0.795 | 0.726 | 0.684 | 0.590 | 
111/1000: 0.848 | 0.723 | 0.652 | 0.580 | 0.536 | 
105/1000: 0.915 | 0.877 | 0.774 | 0.642 | 0.585 | 
102/1000: 0.913 | 0.777 | 0.660 | 0.592 | 0.456 | 
112/1000: 0.903 | 0.788 | 0.735 | 0.655 | 0.584 | 
110/1000: 0.892 | 0.775 | 0.667 | 0.595 | 0.477 | 
104/1000: 0.876 | 0.752 | 0.667 | 0.571 | 0.467 | 
114/1000: 0.948 | 0.835 | 0.722 | 0.643 | 0.591 | 
106/1000: 0.907 | 0.869 | 0.766 | 0.636 | 0.579 | 
103/1000: 0.913 | 0.779 | 0.663 | 0.596 | 0.462 | 
117/1000: 0.881 | 0.797 | 0.729 | 0.686 | 0.593 | 
113/1000: 0.904 | 0.781 | 0.728 | 0.649 | 0.579 | 
105/1000: 0.877 | 0.755 | 0.670 | 0.575 | 0.472 | 
112/1000: 0.850 | 0.726 | 0.655 | 0.575 | 0.531 | 
111/1000: 0.893 | 0.777 | 0.670 | 0.598 | 0.482 | 
114/1000: 0.904 | 0.783 | 0.730 | 0.652 | 0.583 | 
104/1000: 0.914 | 0.781 | 0.667 | 0.600 | 0.467 | 
115/1000: 0.948 | 0.836 | 0.716 | 0.638 | 0.586 | 
107/1000: 0.907 | 0.861 | 0.759 | 0.630 | 0.574 | 
118/1000: 0.882 | 0.798 | 0.731 | 0.689 | 0.597 | 
115/1000: 0.905 | 0.784 | 0.733 | 0.655 | 0.586 | 
106/1000: 0.879 | 0.757 | 0.673 | 0.579 | 0.467 | 
116/1000: 0.949 | 0.838 | 0.718 | 0.641 | 0.590 | 
112/1000: 0.894 | 0.779 | 0.664 | 0.593 | 0.478 | 
113/1000: 0.851 | 0.728 | 0.658 | 0.570 | 0.526 | 
105/1000: 0.915 | 0.783 | 0.670 | 0.604 | 0.472 | 
108/1000: 0.908 | 0.862 | 0.761 | 0.624 | 0.569 | 
119/1000: 0.883 | 0.800 | 0.733 | 0.692 | 0.600 | 
107/1000: 0.880 | 0.759 | 0.676 | 0.583 | 0.472 | 
117/1000: 0.949 | 0.839 | 0.712 | 0.636 | 0.585 | 
116/1000: 0.906 | 0.786 | 0.735 | 0.658 | 0.581 | 
114/1000: 0.852 | 0.722 | 0.652 | 0.565 | 0.522 | 
108/1000: 0.881 | 0.761 | 0.679 | 0.587 | 0.477 | 
113/1000: 0.895 | 0.781 | 0.658 | 0.588 | 0.474 | 
120/1000: 0.884 | 0.802 | 0.736 | 0.686 | 0.595 | 
118/1000: 0.950 | 0.840 | 0.714 | 0.639 | 0.588 | 
115/1000: 0.853 | 0.724 | 0.655 | 0.569 | 0.526 | 
109/1000: 0.909 | 0.864 | 0.764 | 0.627 | 0.573 | 
106/1000: 0.916 | 0.785 | 0.673 | 0.598 | 0.467 | 
114/1000: 0.896 | 0.783 | 0.661 | 0.591 | 0.478 | 
109/1000: 0.882 | 0.764 | 0.682 | 0.591 | 0.482 | 
121/1000: 0.885 | 0.803 | 0.738 | 0.689 | 0.598 | 
117/1000: 0.907 | 0.788 | 0.737 | 0.653 | 0.576 | 
110/1000: 0.910 | 0.865 | 0.766 | 0.631 | 0.577 | 
119/1000: 0.950 | 0.842 | 0.717 | 0.642 | 0.592 | 
107/1000: 0.917 | 0.787 | 0.676 | 0.602 | 0.472 | 
110/1000: 0.883 | 0.766 | 0.685 | 0.595 | 0.486 | 
122/1000: 0.886 | 0.805 | 0.740 | 0.691 | 0.602 | 
118/1000: 0.908 | 0.790 | 0.739 | 0.655 | 0.580 | 
120/1000: 0.950 | 0.843 | 0.719 | 0.645 | 0.595 | 
111/1000: 0.911 | 0.866 | 0.768 | 0.634 | 0.580 | 
115/1000: 0.897 | 0.784 | 0.664 | 0.586 | 0.474 | 
116/1000: 0.855 | 0.726 | 0.658 | 0.573 | 0.521 | 
108/1000: 0.917 | 0.780 | 0.670 | 0.596 | 0.468 | 
123/1000: 0.887 | 0.806 | 0.742 | 0.694 | 0.605 | 
111/1000: 0.884 | 0.768 | 0.688 | 0.598 | 0.491 | 
119/1000: 0.908 | 0.792 | 0.742 | 0.658 | 0.583 | 
121/1000: 0.951 | 0.844 | 0.721 | 0.648 | 0.598 | 
117/1000: 0.856 | 0.729 | 0.661 | 0.576 | 0.525 | 
116/1000: 0.897 | 0.786 | 0.667 | 0.590 | 0.479 | 
109/1000: 0.918 | 0.782 | 0.673 | 0.600 | 0.473 | 
124/1000: 0.888 | 0.808 | 0.744 | 0.696 | 0.608 | 
112/1000: 0.876 | 0.761 | 0.681 | 0.593 | 0.487 | 
120/1000: 0.901 | 0.785 | 0.736 | 0.653 | 0.579 | 
122/1000: 0.951 | 0.846 | 0.724 | 0.650 | 0.602 | 
112/1000: 0.912 | 0.867 | 0.770 | 0.637 | 0.575 | 
117/1000: 0.890 | 0.780 | 0.661 | 0.585 | 0.475 | 
118/1000: 0.857 | 0.723 | 0.655 | 0.571 | 0.521 | 
113/1000: 0.877 | 0.763 | 0.684 | 0.596 | 0.491 | 
110/1000: 0.919 | 0.784 | 0.676 | 0.604 | 0.477 | 
113/1000: 0.912 | 0.868 | 0.772 | 0.640 | 0.579 | 
121/1000: 0.902 | 0.779 | 0.730 | 0.648 | 0.574 | 
118/1000: 0.891 | 0.782 | 0.664 | 0.588 | 0.471 | 
119/1000: 0.858 | 0.725 | 0.658 | 0.575 | 0.525 | 
123/1000: 0.952 | 0.847 | 0.726 | 0.653 | 0.605 | 
111/1000: 0.920 | 0.786 | 0.679 | 0.607 | 0.482 | 
114/1000: 0.878 | 0.765 | 0.687 | 0.600 | 0.496 | 
114/1000: 0.913 | 0.870 | 0.774 | 0.635 | 0.574 | 
122/1000: 0.902 | 0.780 | 0.732 | 0.650 | 0.577 | 
124/1000: 0.952 | 0.848 | 0.728 | 0.656 | 0.608 | 
119/1000: 0.892 | 0.775 | 0.658 | 0.583 | 0.467 | 
120/1000: 0.851 | 0.719 | 0.653 | 0.570 | 0.521 | 
112/1000: 0.920 | 0.779 | 0.673 | 0.602 | 0.478 | 
115/1000: 0.879 | 0.767 | 0.690 | 0.603 | 0.500 | 
123/1000: 0.895 | 0.774 | 0.726 | 0.645 | 0.573 | 
121/1000: 0.852 | 0.721 | 0.656 | 0.574 | 0.525 | 
113/1000: 0.921 | 0.781 | 0.675 | 0.605 | 0.482 | 
120/1000: 0.893 | 0.777 | 0.653 | 0.579 | 0.463 | 
115/1000: 0.914 | 0.871 | 0.776 | 0.638 | 0.569 | 
124/1000: 0.896 | 0.776 | 0.728 | 0.648 | 0.576 | 
122/1000: 0.854 | 0.724 | 0.659 | 0.577 | 0.528 | 
116/1000: 0.880 | 0.769 | 0.692 | 0.598 | 0.496 | 
121/1000: 0.893 | 0.779 | 0.656 | 0.582 | 0.467 | 
122/1000: 0.894 | 0.780 | 0.659 | 0.585 | 0.472 | 
116/1000: 0.915 | 0.872 | 0.778 | 0.641 | 0.564 | 
123/1000: 0.855 | 0.726 | 0.661 | 0.581 | 0.532 | 
114/1000: 0.922 | 0.783 | 0.678 | 0.600 | 0.478 | 
117/1000: 0.881 | 0.771 | 0.695 | 0.593 | 0.492 | 
123/1000: 0.895 | 0.782 | 0.661 | 0.589 | 0.476 | 
124/1000: 0.856 | 0.728 | 0.664 | 0.584 | 0.536 | 
115/1000: 0.922 | 0.784 | 0.672 | 0.595 | 0.474 | 
117/1000: 0.915 | 0.873 | 0.780 | 0.636 | 0.559 | 
118/1000: 0.882 | 0.773 | 0.697 | 0.597 | 0.496 | 
124/1000: 0.896 | 0.784 | 0.664 | 0.584 | 0.472 | 
118/1000: 0.916 | 0.874 | 0.782 | 0.639 | 0.563 | 
116/1000: 0.923 | 0.786 | 0.675 | 0.590 | 0.470 | 
119/1000: 0.883 | 0.775 | 0.700 | 0.600 | 0.492 | 
119/1000: 0.917 | 0.875 | 0.783 | 0.642 | 0.558 | 
120/1000: 0.884 | 0.769 | 0.694 | 0.595 | 0.488 | 
117/1000: 0.924 | 0.788 | 0.678 | 0.585 | 0.466 | 
121/1000: 0.885 | 0.770 | 0.697 | 0.598 | 0.492 | 
120/1000: 0.917 | 0.868 | 0.777 | 0.636 | 0.554 | 
118/1000: 0.924 | 0.790 | 0.681 | 0.580 | 0.462 | 
122/1000: 0.886 | 0.764 | 0.691 | 0.593 | 0.488 | 
121/1000: 0.918 | 0.861 | 0.770 | 0.631 | 0.549 | 
123/1000: 0.887 | 0.766 | 0.694 | 0.597 | 0.492 | 
119/1000: 0.925 | 0.792 | 0.683 | 0.583 | 0.467 | 
122/1000: 0.919 | 0.854 | 0.764 | 0.626 | 0.545 | 
120/1000: 0.926 | 0.793 | 0.686 | 0.587 | 0.471 | 
124/1000: 0.888 | 0.768 | 0.696 | 0.592 | 0.488 | 
123/1000: 0.919 | 0.855 | 0.758 | 0.621 | 0.540 | 
121/1000: 0.926 | 0.795 | 0.680 | 0.582 | 0.467 | 
124/1000: 0.912 | 0.848 | 0.752 | 0.616 | 0.536 | 
122/1000: 0.927 | 0.797 | 0.675 | 0.577 | 0.463 | 
123/1000: 0.927 | 0.798 | 0.677 | 0.581 | 0.460 | 
124/1000: 0.928 | 0.792 | 0.672 | 0.576 | 0.456 | 
